oid,uid,date,product_name,pid,price,brand
1589,1698,5/4/2021,beef,8,182,Costa's
1589,1698,5/4/2021,bathroom cleaner,7,216,Harpic
1589,1698,5/4/2021,yogurt,165,496,Amul
1589,1698,5/4/2021,frankfurter,56,102,Springer
1590,1212,5/4/2021,curd cheese,41,351,Amul
1590,1212,5/4/2021,whole milk,164,176,Mother Dairy
1590,1212,5/4/2021,grapes,65,296,Fressco
1590,1212,5/4/2021,bottled water,12,62,Bisleri
1590,1212,5/4/2021,butter milk,16,464,Amul
1591,230,2/5/2021,sliced cheese,135,185,TATA
1591,230,2/5/2021,fruit/vegetable juice,64,183,Real
1591,230,2/5/2021,female sanitary products,50,148,Whisper
1591,230,2/5/2021,rolls/buns,122,316,Godrej
1591,230,2/5/2021,canned beer,20,280,Budweiser
1592,757,2/5/2021,pip fruit,109,167,Fressco
1592,757,2/5/2021,pip fruit,109,167,Fressco
1592,757,2/5/2021,rolls/buns,122,316,Godrej
1592,757,2/5/2021,beef,8,182,Costa's
1592,757,2/5/2021,frozen fish,59,415,Springer
1593,476,28/04/2021,soda,138,165,TATA
1593,476,28/04/2021,canned beer,20,280,Budweiser
1593,476,28/04/2021,tropical fruit,156,424,Fressco
1593,476,28/04/2021,packaged fruit/vegetables,103,268,Fressco
1593,476,28/04/2021,rolls/buns,122,316,Godrej
1594,1216,28/04/2021,canned beer,20,280,Budweiser
1594,1216,28/04/2021,butter,15,389,Amul
1594,1216,28/04/2021,berries,9,252,Rivendell
1594,1216,28/04/2021,root vegetables,123,401,Ocean's Secret
1594,1216,28/04/2021,meat,90,190,Costa's
1595,3,10/9/2021,brown bread,14,423,English Oven
1595,3,10/9/2021,citrus fruit,30,471,Rivendell
1595,3,10/9/2021,whole milk,164,176,Mother Dairy
1595,3,10/9/2021,soda,138,165,TATA
1595,3,10/9/2021,root vegetables,123,401,Ocean's Secret
1596,1681,10/9/2021,tropical fruit,156,424,Fressco
1596,1681,10/9/2021,root vegetables,123,401,Ocean's Secret
1596,1681,10/9/2021,grapes,65,296,Fressco
1596,1681,10/9/2021,margarine,88,151,TSR
1596,1681,10/9/2021,beef,8,182,Costa's
1597,1461,25/04/2021,yogurt,165,496,Amul
1597,1461,25/04/2021,butter,15,389,Amul
1597,1461,25/04/2021,rolls/buns,122,316,Godrej
1597,1461,25/04/2021,ham,67,412,Costa's
1597,1461,25/04/2021,frankfurter,56,102,Springer
1598,251,25/04/2021,root vegetables,123,401,Ocean's Secret
1598,251,25/04/2021,brown bread,14,423,English Oven
1598,251,25/04/2021,hamburger meat,68,461,Springer
1598,251,25/04/2021,frankfurter,56,102,Springer
1598,251,25/04/2021,beef,8,182,Costa's
1599,552,21/08/2021,root vegetables,123,401,Ocean's Secret
1599,552,21/08/2021,butter milk,16,464,Amul
1599,552,21/08/2021,sausage,130,201,True elements
1599,552,21/08/2021,tropical fruit,156,424,Fressco
1599,552,21/08/2021,canned beer,20,280,Budweiser
1600,1354,21/08/2021,sausage,130,201,True elements
1600,1354,21/08/2021,soda,138,165,TATA
1600,1354,21/08/2021,tropical fruit,156,424,Fressco
1600,1354,21/08/2021,tropical fruit,156,424,Fressco
1600,1354,21/08/2021,whole milk,164,176,Mother Dairy
1601,869,23/06/2021,meat,90,190,Costa's
1601,869,23/06/2021,beef,8,182,Costa's
1601,869,23/06/2021,chewing gum,26,280,Nestle
1601,869,23/06/2021,ice cream,74,323,Mother Dairy
1601,869,23/06/2021,other vegetables,102,331,Fressco
1602,1017,23/06/2021,frozen dessert,58,180,Cadbury
1602,1017,23/06/2021,rolls/buns,122,316,Godrej
1602,1017,23/06/2021,tropical fruit,156,424,Fressco
1602,1017,23/06/2021,sausage,130,201,True elements
1602,1017,23/06/2021,fruit/vegetable juice,64,183,Real
1603,408,24/04/2021,whole milk,164,176,Mother Dairy
1603,408,24/04/2021,grapes,65,296,Fressco
1603,408,24/04/2021,rolls/buns,122,316,Godrej
1603,408,24/04/2021,other vegetables,102,331,Fressco
1603,408,24/04/2021,ham,67,412,Costa's
1604,1694,24/04/2021,yogurt,165,496,Amul
1604,1694,24/04/2021,sausage,130,201,True elements
1604,1694,24/04/2021,cookware,37,124,Prestige
1604,1694,24/04/2021,pastry,105,184,MTR
1604,1694,24/04/2021,beverages,10,305,Minute Maid
1605,657,6/9/2021,bottled beer,11,273,Budweiser
1605,657,6/9/2021,tropical fruit,156,424,Fressco
1605,657,6/9/2021,tropical fruit,156,424,Fressco
1605,657,6/9/2021,whole milk,164,176,Mother Dairy
1605,657,6/9/2021,pork,111,74,Springer
1606,119,6/9/2021,canned beer,20,280,Budweiser
1606,119,6/9/2021,pork,111,74,Springer
1606,119,6/9/2021,ice cream,74,323,Mother Dairy
1606,119,6/9/2021,ice cream,74,323,Mother Dairy
1606,119,6/9/2021,packaged fruit/vegetables,103,268,Fressco
1607,405,6/4/2021,frankfurter,56,102,Springer
1607,405,6/4/2021,yogurt,165,496,Amul
1607,405,6/4/2021,pork,111,74,Springer
1607,405,6/4/2021,tropical fruit,156,424,Fressco
1607,405,6/4/2021,spread cheese,149,81,Veeba
1608,386,6/4/2021,pastry,105,184,MTR
1608,386,6/4/2021,other vegetables,102,331,Fressco
1608,386,6/4/2021,citrus fruit,30,471,Rivendell
1608,386,6/4/2021,frankfurter,56,102,Springer
1608,386,6/4/2021,chicken,27,312,Costa's
1609,364,25/05/2021,sausage,130,201,True elements
1609,364,25/05/2021,frankfurter,56,102,Springer
1609,364,25/05/2021,whole milk,164,176,Mother Dairy
1609,364,25/05/2021,frankfurter,56,102,Springer
1609,364,25/05/2021,soda,138,165,TATA
1610,1577,25/05/2021,sausage,130,201,True elements
1610,1577,25/05/2021,whole milk,164,176,Mother Dairy
1610,1577,25/05/2021,whole milk,164,176,Mother Dairy
1610,1577,25/05/2021,brown bread,14,423,English Oven
1610,1577,25/05/2021,UHT-milk,1,95,Amul
1611,786,4/7/2021,hamburger meat,68,461,Springer
1611,786,4/7/2021,other vegetables,102,331,Fressco
1611,786,4/7/2021,whole milk,164,176,Mother Dairy
1611,786,4/7/2021,canned beer,20,280,Budweiser
1611,786,4/7/2021,canned beer,20,280,Budweiser
1612,683,4/7/2021,male cosmetics,87,356,Set Wet
1612,683,4/7/2021,bottled beer,11,273,Budweiser
1612,683,4/7/2021,newspapers,95,84,Origami
1612,683,4/7/2021,whole milk,164,176,Mother Dairy
1612,683,4/7/2021,yogurt,165,496,Amul
1613,1950,28/06/2021,frozen meals,61,361,Ocean's Secret
1613,1950,28/06/2021,other vegetables,102,331,Fressco
1613,1950,28/06/2021,whole milk,164,176,Mother Dairy
1613,1950,28/06/2021,other vegetables,102,331,Fressco
1613,1950,28/06/2021,soda,138,165,TATA
1614,1309,28/06/2021,curd,40,473,Mother Dairy
1614,1309,28/06/2021,whole milk,164,176,Mother Dairy
1614,1309,28/06/2021,bottled water,12,62,Bisleri
1614,1309,28/06/2021,citrus fruit,30,471,Rivendell
1614,1309,28/06/2021,domestic eggs,49,437,Henfruit
1615,1194,25/09/2021,newspapers,95,84,Origami
1615,1194,25/09/2021,hamburger meat,68,461,Springer
1615,1194,25/09/2021,detergent,45,295,Rin
1615,1194,25/09/2021,cookware,37,124,Prestige
1615,1194,25/09/2021,pork,111,74,Springer
1616,57,25/09/2021,canned beer,20,280,Budweiser
1616,57,25/09/2021,sausage,130,201,True elements
1616,57,25/09/2021,soft cheese,139,114,Mother Dairy
1616,57,25/09/2021,canned fruit,22,159,Rivendell
1616,57,25/09/2021,frankfurter,56,102,Springer
1617,396,3/8/2021,frankfurter,56,102,Springer
1617,396,3/8/2021,berries,9,252,Rivendell
1617,396,3/8/2021,ice cream,74,323,Mother Dairy
1617,396,3/8/2021,sausage,130,201,True elements
1617,396,3/8/2021,whole milk,164,176,Mother Dairy
1618,864,3/8/2021,UHT-milk,1,95,Amul
1618,864,3/8/2021,whole milk,164,176,Mother Dairy
1618,864,3/8/2021,meat,90,190,Costa's
1618,864,3/8/2021,beef,8,182,Costa's
1618,864,3/8/2021,yogurt,165,496,Amul
1619,1947,26/06/2021,canned beer,20,280,Budweiser
1619,1947,26/06/2021,grapes,65,296,Fressco
1619,1947,26/06/2021,whole milk,164,176,Mother Dairy
1619,1947,26/06/2021,whole milk,164,176,Mother Dairy
1619,1947,26/06/2021,canned beer,20,280,Budweiser
1620,1009,26/06/2021,tropical fruit,156,424,Fressco
1620,1009,26/06/2021,onions,99,226,Fressco
1620,1009,26/06/2021,whole milk,164,176,Mother Dairy
1620,1009,26/06/2021,chicken,27,312,Costa's
1620,1009,26/06/2021,other vegetables,102,331,Fressco
1621,471,1/6/2021,citrus fruit,30,471,Rivendell
1621,471,1/6/2021,white wine,163,385,Blender Spride
1621,471,1/6/2021,pork,111,74,Springer
1621,471,1/6/2021,whole milk,164,176,Mother Dairy
1621,471,1/6/2021,candy,19,283,Cadbury
1622,1282,1/6/2021,chicken,27,312,Costa's
1622,1282,1/6/2021,citrus fruit,30,471,Rivendell
1622,1282,1/6/2021,grapes,65,296,Fressco
1622,1282,1/6/2021,rolls/buns,122,316,Godrej
1622,1282,1/6/2021,hamburger meat,68,461,Springer
1623,180,10/6/2021,other vegetables,102,331,Fressco
1623,180,10/6/2021,candy,19,283,Cadbury
1623,180,10/6/2021,sausage,130,201,True elements
1623,180,10/6/2021,pork,111,74,Springer
1623,180,10/6/2021,onions,99,226,Fressco
1624,1664,10/6/2021,beef,8,182,Costa's
1624,1664,10/6/2021,yogurt,165,496,Amul
1624,1664,10/6/2021,sparkling wine,142,250,Budweiser
1624,1664,10/6/2021,citrus fruit,30,471,Rivendell
1624,1664,10/6/2021,semi-finished bread,132,403,English Oven
1625,585,24/07/2021,soda,138,165,TATA
1625,585,24/07/2021,frankfurter,56,102,Springer
1625,585,24/07/2021,white bread,162,176,English Oven
1625,585,24/07/2021,white wine,163,385,Blender Spride
1625,585,24/07/2021,fish,52,435,Costa's
1626,512,24/07/2021,ham,67,412,Costa's
1626,512,24/07/2021,beverages,10,305,Minute Maid
1626,512,24/07/2021,soda,138,165,TATA
1626,512,24/07/2021,sliced cheese,135,185,TATA
1626,512,24/07/2021,tropical fruit,156,424,Fressco
1627,1976,15/06/2021,rolls/buns,122,316,Godrej
1627,1976,15/06/2021,waffles,159,103,Cadbury
1627,1976,15/06/2021,bottled beer,11,273,Budweiser
1627,1976,15/06/2021,hamburger meat,68,461,Springer
1627,1976,15/06/2021,other vegetables,102,331,Fressco
1628,1964,15/06/2021,root vegetables,123,401,Ocean's Secret
1628,1964,15/06/2021,whole milk,164,176,Mother Dairy
1628,1964,15/06/2021,bottled beer,11,273,Budweiser
1628,1964,15/06/2021,sausage,130,201,True elements
1628,1964,15/06/2021,sausage,130,201,True elements
1629,1069,10/5/2021,whole milk,164,176,Mother Dairy
1629,1069,10/5/2021,artif. sweetener,3,120,Sugar free
1629,1069,10/5/2021,finished products,51,57,Lankmark
1629,1069,10/5/2021,dog food,48,228,Whiskas
1629,1069,10/5/2021,ham,67,412,Costa's
1630,1806,10/5/2021,bottled beer,11,273,Budweiser
1630,1806,10/5/2021,ice cream,74,323,Mother Dairy
1630,1806,10/5/2021,coffee,34,476,Nescafe
1630,1806,10/5/2021,beef,8,182,Costa's
1630,1806,10/5/2021,frozen fish,59,415,Springer
1631,1816,9/4/2021,bottled beer,11,273,Budweiser
1631,1816,9/4/2021,onions,99,226,Fressco
1631,1816,9/4/2021,chicken,27,312,Costa's
1631,1816,9/4/2021,beef,8,182,Costa's
1631,1816,9/4/2021,meat,90,190,Costa's
1632,753,9/4/2021,chewing gum,26,280,Nestle
1632,753,9/4/2021,rolls/buns,122,316,Godrej
1632,753,9/4/2021,frankfurter,56,102,Springer
1632,753,9/4/2021,whole milk,164,176,Mother Dairy
1632,753,9/4/2021,canned beer,20,280,Budweiser
1633,1687,24/04/2021,canned beer,20,280,Budweiser
1633,1687,24/04/2021,specialty chocolate,145,414,Cadbury
1633,1687,24/04/2021,UHT-milk,1,95,Amul
1633,1687,24/04/2021,beverages,10,305,Minute Maid
1633,1687,24/04/2021,soda,138,165,TATA
1634,1789,24/04/2021,root vegetables,123,401,Ocean's Secret
1634,1789,24/04/2021,sausage,130,201,True elements
1634,1789,24/04/2021,rolls/buns,122,316,Godrej
1634,1789,24/04/2021,tropical fruit,156,424,Fressco
1634,1789,24/04/2021,citrus fruit,30,471,Rivendell
1635,1882,16/05/2021,salty snack,128,74,Sunfeast
1635,1882,16/05/2021,other vegetables,102,331,Fressco
1635,1882,16/05/2021,canned beer,20,280,Budweiser
1635,1882,16/05/2021,chocolate,28,435,Cadbury
1635,1882,16/05/2021,onions,99,226,Fressco
1636,1826,16/05/2021,male cosmetics,87,356,Set Wet
1636,1826,16/05/2021,chicken,27,312,Costa's
1636,1826,16/05/2021,whole milk,164,176,Mother Dairy
1636,1826,16/05/2021,white bread,162,176,English Oven
1636,1826,16/05/2021,pork,111,74,Springer
1637,708,4/6/2021,meat,90,190,Costa's
1637,708,4/6/2021,other vegetables,102,331,Fressco
1637,708,4/6/2021,whole milk,164,176,Mother Dairy
1637,708,4/6/2021,beef,8,182,Costa's
1637,708,4/6/2021,frankfurter,56,102,Springer
1638,303,4/6/2021,sausage,130,201,True elements
1638,303,4/6/2021,pastry,105,184,MTR
1638,303,4/6/2021,napkins,94,332,Origami
1638,303,4/6/2021,canned fish,21,240,Costa's
1638,303,4/6/2021,bottled beer,11,273,Budweiser
1639,1228,7/8/2021,citrus fruit,30,471,Rivendell
1639,1228,7/8/2021,whole milk,164,176,Mother Dairy
1639,1228,7/8/2021,whole milk,164,176,Mother Dairy
1639,1228,7/8/2021,frankfurter,56,102,Springer
1639,1228,7/8/2021,tropical fruit,156,424,Fressco
1640,770,7/8/2021,coffee,34,476,Nescafe
1640,770,7/8/2021,herbs,70,378,Fressco
1640,770,7/8/2021,sausage,130,201,True elements
1640,770,7/8/2021,root vegetables,123,401,Ocean's Secret
1640,770,7/8/2021,curd,40,473,Mother Dairy
1641,777,11/5/2021,dessert,44,266,Nestle
1641,777,11/5/2021,tropical fruit,156,424,Fressco
1641,777,11/5/2021,pastry,105,184,MTR
1641,777,11/5/2021,rolls/buns,122,316,Godrej
1641,777,11/5/2021,rolls/buns,122,316,Godrej
1642,886,11/5/2021,hamburger meat,68,461,Springer
1642,886,11/5/2021,pastry,105,184,MTR
1642,886,11/5/2021,pip fruit,109,167,Fressco
1642,886,11/5/2021,bottled water,12,62,Bisleri
1642,886,11/5/2021,cream cheese ,39,426,Mother Dairy
1643,37,5/5/2021,root vegetables,123,401,Ocean's Secret
1643,37,5/5/2021,canned beer,20,280,Budweiser
1643,37,5/5/2021,whole milk,164,176,Mother Dairy
1643,37,5/5/2021,rolls/buns,122,316,Godrej
1643,37,5/5/2021,root vegetables,123,401,Ocean's Secret
1644,604,5/5/2021,yogurt,165,496,Amul
1644,604,5/5/2021,yogurt,165,496,Amul
1644,604,5/5/2021,sausage,130,201,True elements
1644,604,5/5/2021,other vegetables,102,331,Fressco
1644,604,5/5/2021,coffee,34,476,Nescafe
1645,806,4/8/2021,beef,8,182,Costa's
1645,806,4/8/2021,beef,8,182,Costa's
1645,806,4/8/2021,pip fruit,109,167,Fressco
1645,806,4/8/2021,tropical fruit,156,424,Fressco
1645,806,4/8/2021,pork,111,74,Springer
1646,1314,4/8/2021,pork,111,74,Springer
1646,1314,4/8/2021,sausage,130,201,True elements
1646,1314,4/8/2021,chicken,27,312,Costa's
1646,1314,4/8/2021,frankfurter,56,102,Springer
1646,1314,4/8/2021,other vegetables,102,331,Fressco
1647,960,25/09/2021,pip fruit,109,167,Fressco
1647,960,25/09/2021,whole milk,164,176,Mother Dairy
1647,960,25/09/2021,pork,111,74,Springer
1647,960,25/09/2021,pip fruit,109,167,Fressco
1647,960,25/09/2021,pip fruit,109,167,Fressco
1648,28,25/09/2021,frankfurter,56,102,Springer
1648,28,25/09/2021,canned beer,20,280,Budweiser
1648,28,25/09/2021,butter,15,389,Amul
1648,28,25/09/2021,sausage,130,201,True elements
1648,28,25/09/2021,meat,90,190,Costa's
1649,388,5/8/2021,dog food,48,228,Whiskas
1649,388,5/8/2021,sausage,130,201,True elements
1649,388,5/8/2021,sausage,130,201,True elements
1649,388,5/8/2021,pip fruit,109,167,Fressco
1649,388,5/8/2021,tropical fruit,156,424,Fressco
1650,352,5/8/2021,beef,8,182,Costa's
1650,352,5/8/2021,whole milk,164,176,Mother Dairy
1650,352,5/8/2021,citrus fruit,30,471,Rivendell
1650,352,5/8/2021,pastry,105,184,MTR
1650,352,5/8/2021,frozen meals,61,361,Ocean's Secret
1651,1946,11/4/2021,sausage,130,201,True elements
1651,1946,11/4/2021,organic sausage,101,192,Godrej
1651,1946,11/4/2021,whole milk,164,176,Mother Dairy
1651,1946,11/4/2021,beverages,10,305,Minute Maid
1651,1946,11/4/2021,citrus fruit,30,471,Rivendell
1652,1468,11/4/2021,berries,9,252,Rivendell
1652,1468,11/4/2021,meat,90,190,Costa's
1652,1468,11/4/2021,bottled beer,11,273,Budweiser
1652,1468,11/4/2021,rolls/buns,122,316,Godrej
1652,1468,11/4/2021,whole milk,164,176,Mother Dairy
1653,1282,2/9/2021,citrus fruit,30,471,Rivendell
1653,1282,2/9/2021,beverages,10,305,Minute Maid
1653,1282,2/9/2021,tropical fruit,156,424,Fressco
1653,1282,2/9/2021,other vegetables,102,331,Fressco
1653,1282,2/9/2021,rolls/buns,122,316,Godrej
1654,1187,2/9/2021,curd cheese,41,351,Amul
1654,1187,2/9/2021,grapes,65,296,Fressco
1654,1187,2/9/2021,canned beer,20,280,Budweiser
1654,1187,2/9/2021,pip fruit,109,167,Fressco
1654,1187,2/9/2021,canned beer,20,280,Budweiser
1655,745,11/5/2021,soda,138,165,TATA
1655,745,11/5/2021,berries,9,252,Rivendell
1655,745,11/5/2021,pip fruit,109,167,Fressco
1655,745,11/5/2021,pork,111,74,Springer
1655,745,11/5/2021,rolls/buns,122,316,Godrej
1656,1968,11/5/2021,sausage,130,201,True elements
1656,1968,11/5/2021,sausage,130,201,True elements
1656,1968,11/5/2021,pip fruit,109,167,Fressco
1656,1968,11/5/2021,frankfurter,56,102,Springer
1656,1968,11/5/2021,butter,15,389,Amul
1657,1977,6/7/2021,organic sausage,101,192,Godrej
1657,1977,6/7/2021,sausage,130,201,True elements
1657,1977,6/7/2021,frankfurter,56,102,Springer
1657,1977,6/7/2021,chicken,27,312,Costa's
1657,1977,6/7/2021,whole milk,164,176,Mother Dairy
1658,672,6/7/2021,berries,9,252,Rivendell
1658,672,6/7/2021,beef,8,182,Costa's
1658,672,6/7/2021,rolls/buns,122,316,Godrej
1658,672,6/7/2021,root vegetables,123,401,Ocean's Secret
1658,672,6/7/2021,tropical fruit,156,424,Fressco
1659,203,4/7/2021,beef,8,182,Costa's
1659,203,4/7/2021,beef,8,182,Costa's
1659,203,4/7/2021,hamburger meat,68,461,Springer
1659,203,4/7/2021,citrus fruit,30,471,Rivendell
1659,203,4/7/2021,domestic eggs,49,437,Henfruit
1660,1982,4/7/2021,dessert,44,266,Nestle
1660,1982,4/7/2021,beverages,10,305,Minute Maid
1660,1982,4/7/2021,sausage,130,201,True elements
1660,1982,4/7/2021,rolls/buns,122,316,Godrej
1660,1982,4/7/2021,frankfurter,56,102,Springer
1661,1628,26/08/2021,citrus fruit,30,471,Rivendell
1661,1628,26/08/2021,pork,111,74,Springer
1661,1628,26/08/2021,liver loaf,84,194,Springer
1661,1628,26/08/2021,frankfurter,56,102,Springer
1661,1628,26/08/2021,whole milk,164,176,Mother Dairy
1662,1565,26/08/2021,whole milk,164,176,Mother Dairy
1662,1565,26/08/2021,pork,111,74,Springer
1662,1565,26/08/2021,pasta,104,230,MTR
1662,1565,26/08/2021,fruit/vegetable juice,64,183,Real
1662,1565,26/08/2021,chicken,27,312,Costa's
1663,398,6/5/2021,grapes,65,296,Fressco
1663,398,6/5/2021,bottled water,12,62,Bisleri
1663,398,6/5/2021,frankfurter,56,102,Springer
1663,398,6/5/2021,frankfurter,56,102,Springer
1663,398,6/5/2021,shopping bags,133,467,Lankmark
1664,1352,6/5/2021,whole milk,164,176,Mother Dairy
1664,1352,6/5/2021,sausage,130,201,True elements
1664,1352,6/5/2021,frozen vegetables,63,113,Ocean's Secret
1664,1352,6/5/2021,pip fruit,109,167,Fressco
1664,1352,6/5/2021,tropical fruit,156,424,Fressco
1665,999,4/6/2021,whipped/sour cream,160,170,Amul
1665,999,4/6/2021,tropical fruit,156,424,Fressco
1665,999,4/6/2021,frankfurter,56,102,Springer
1665,999,4/6/2021,bottled water,12,62,Bisleri
1665,999,4/6/2021,berries,9,252,Rivendell
1666,1296,4/6/2021,chicken,27,312,Costa's
1666,1296,4/6/2021,beverages,10,305,Minute Maid
1666,1296,4/6/2021,other vegetables,102,331,Fressco
1666,1296,4/6/2021,white bread,162,176,English Oven
1666,1296,4/6/2021,frankfurter,56,102,Springer
1667,1800,23/06/2021,coffee,34,476,Nescafe
1667,1800,23/06/2021,frankfurter,56,102,Springer
1667,1800,23/06/2021,sausage,130,201,True elements
1667,1800,23/06/2021,sausage,130,201,True elements
1667,1800,23/06/2021,soda,138,165,TATA
1668,821,23/06/2021,tropical fruit,156,424,Fressco
1668,821,23/06/2021,misc. beverages,92,493,Minute Maid
1668,821,23/06/2021,tropical fruit,156,424,Fressco
1668,821,23/06/2021,butter,15,389,Amul
1668,821,23/06/2021,curd,40,473,Mother Dairy
1669,1984,13/05/2021,other vegetables,102,331,Fressco
1669,1984,13/05/2021,specialty bar,143,85,True elements
1669,1984,13/05/2021,curd,40,473,Mother Dairy
1669,1984,13/05/2021,beef,8,182,Costa's
1669,1984,13/05/2021,whole milk,164,176,Mother Dairy
1670,1129,13/05/2021,frozen meals,61,361,Ocean's Secret
1670,1129,13/05/2021,bottled water,12,62,Bisleri
1670,1129,13/05/2021,soda,138,165,TATA
1670,1129,13/05/2021,pork,111,74,Springer
1670,1129,13/05/2021,whole milk,164,176,Mother Dairy
1671,1584,19/04/2021,shopping bags,133,467,Lankmark
1671,1584,19/04/2021,sausage,130,201,True elements
1671,1584,19/04/2021,soft cheese,139,114,Mother Dairy
1671,1584,19/04/2021,sausage,130,201,True elements
1671,1584,19/04/2021,frozen vegetables,63,113,Ocean's Secret
1672,939,19/04/2021,chicken,27,312,Costa's
1672,939,19/04/2021,yogurt,165,496,Amul
1672,939,19/04/2021,whole milk,164,176,Mother Dairy
1672,939,19/04/2021,rolls/buns,122,316,Godrej
1672,939,19/04/2021,sausage,130,201,True elements
1673,1073,14/06/2021,yogurt,165,496,Amul
1673,1073,14/06/2021,pork,111,74,Springer
1673,1073,14/06/2021,tropical fruit,156,424,Fressco
1673,1073,14/06/2021,sausage,130,201,True elements
1673,1073,14/06/2021,canned beer,20,280,Budweiser
1674,429,14/06/2021,grapes,65,296,Fressco
1674,429,14/06/2021,tropical fruit,156,424,Fressco
1674,429,14/06/2021,yogurt,165,496,Amul
1674,429,14/06/2021,frankfurter,56,102,Springer
1674,429,14/06/2021,sausage,130,201,True elements
1675,598,25/09/2021,pork,111,74,Springer
1675,598,25/09/2021,soda,138,165,TATA
1675,598,25/09/2021,baking powder,6,265,MDH
1675,598,25/09/2021,misc. beverages,92,493,Minute Maid
1675,598,25/09/2021,processed cheese,115,380,Amul
1676,414,25/09/2021,pork,111,74,Springer
1676,414,25/09/2021,cream cheese ,39,426,Mother Dairy
1676,414,25/09/2021,tropical fruit,156,424,Fressco
1676,414,25/09/2021,jam,76,464,Kissan
1676,414,25/09/2021,pip fruit,109,167,Fressco
1677,683,23/06/2021,frankfurter,56,102,Springer
1677,683,23/06/2021,flower soil/fertilizer,55,237,TrustBasket
1677,683,23/06/2021,whole milk,164,176,Mother Dairy
